Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Female,18+ yrs,,,2016/17,22.59236,22.31946,22.86992,22.18379,23.02338,,89926,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,85+ yrs,,,2016/17,21.2413,19.82069,22.70253,19.11623,23.50307,,3123,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,25-34 yrs,,,2016/17,17.64796,17.12374,18.15529,16.81679,18.47734,,19873,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,35-44 yrs,,,2016/17,21.53189,21.03537,22.02291,20.76148,22.30837,,25923,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,45-54 yrs,,,2016/17,26.38911,25.87848,26.88198,25.5942,27.18337,,29198,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,55-64 yrs,,,2016/17,29.98894,29.49177,30.49078,29.18785,30.80975,,33233,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,65-74 yrs,,,2016/17,27.12852,26.65852,27.59463,26.3899,27.85144,,33869,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,75-84 yrs,,,2016/17,26.88764,26.16119,27.6154,25.79219,28.04949,,13822,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,,,2016/17,23.12811,22.9254,23.33213,22.80868,23.44522,,166213,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2016/17,28.6578,28.2981,29.01139,28.07472,29.20997,,60428,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2016/17,30.66742,29.2292,32.10379,28.33885,32.84154,,3931,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Working status,Working,2016/17,21.9183,21.65417,22.18494,21.50502,22.35492,,91188,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2016/17,38.33034,37.74915,38.90048,37.42534,39.24948,,27794,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2016/17,19.68159,19.47005,19.89611,19.32804,20.0237,,131674,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2016/17,23.94393,23.71617,24.16327,23.61551,24.28646,,142038,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2016/17,19.12197,18.29915,19.93547,17.86125,20.45403,,8678,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2016/17,19.08547,18.10485,20.09118,17.6001,20.61219,,6142,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2016/17,34.23693,32.15903,36.33619,30.90081,37.54404,,1987,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2016/17,4.98505,3.55097,6.41466,2.86369,7.33127,,873,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2016/17,22.3848,20.35891,24.44307,19.30687,25.49505,,1616,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2016/17,19.99758,17.61993,22.41697,16.32841,23.89299,,1084,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2016/17,31.37378,30.62372,32.13853,30.18055,32.56831,,15119,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2016/17,27.72727,27.02463,28.42092,26.63747,28.83347,,15756,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2016/17,25.13781,24.46639,25.79122,24.05544,26.12242,,16304,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2016/17,23.48326,22.8556,24.12636,22.5499,24.48001,,16683,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,23.13187,22.49717,23.78511,22.11555,24.14287,,16771,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,21.09686,20.49737,21.6965,20.13113,22.05683,,16929,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,20.2792,19.68066,20.87964,19.35896,21.24225,,17098,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,20.19143,19.58907,20.7915,19.26804,21.08335,,17132,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,19.73952,19.13742,20.34806,18.77074,20.74386,,17181,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,17.7155,17.14236,18.29099,16.82329,18.60426,,17238,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2016/17,33.37162,32.6063,34.13376,32.2141,34.57412,,14534,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2016/17,24.12977,23.2602,25.02244,22.7726,25.49868,,9024,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2016/17,29.07346,27.65732,30.51296,26.89053,31.38551,,3782,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2016/17,26.50144,25.96664,27.02864,25.69366,27.34278,,26742,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2016/17,25.8562,25.2938,26.4058,24.9863,26.75119,,23741,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2016/17,18.91578,18.65389,19.17637,18.5292,19.32718,,84213,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,17.93838,17.68133,18.19291,17.52975,18.34093,,84445,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2016/17,20.44367,19.8372,21.05232,19.52456,21.41215,,16953,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,20.06024,19.31983,20.83032,18.85853,21.30971,,11056,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,23.71908,22.96572,24.50658,22.52423,24.93075,,11552,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,25.27846,24.58878,25.9671,24.19868,26.36371,,15381,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,28.09493,26.45579,29.72682,25.62904,30.55359,,2782,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2016/17,16.3213,15.1182,17.53711,14.43098,18.30676,,3638,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2016/17,20.80073,19.47414,22.13233,18.80959,22.91245,,3461,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",,,E92000001,England,England,Persons,18-24 yrs,,,2016/17,11.02996,10.33185,11.75404,9.94142,12.14446,,7172,,,Not compared,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Male,18+ yrs,,,2016/17,23.64692,23.34733,23.94903,23.19137,24.12993,,76287,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Female,18+ yrs,,,2016/17,22.59236,22.31946,22.86992,22.18379,23.02338,,89926,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,85+ yrs,,,2016/17,21.2413,19.82069,22.70253,19.11623,23.50307,,3123,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,25-34 yrs,,,2016/17,17.64796,17.12374,18.15529,16.81679,18.47734,,19873,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,35-44 yrs,,,2016/17,21.53189,21.03537,22.02291,20.76148,22.30837,,25923,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,45-54 yrs,,,2016/17,26.38911,25.87848,26.88198,25.5942,27.18337,,29198,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,55-64 yrs,,,2016/17,29.98894,29.49177,30.49078,29.18785,30.80975,,33233,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,65-74 yrs,,,2016/17,27.12852,26.65852,27.59463,26.3899,27.85144,,33869,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,75-84 yrs,,,2016/17,26.88764,26.16119,27.6154,25.79219,28.04949,,13822,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,,,2016/17,23.12811,22.9254,23.33213,22.80868,23.44522,,166213,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Inactive,2016/17,28.6578,28.2981,29.01139,28.07472,29.20997,,60428,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Unemployed,2016/17,30.66742,29.2292,32.10379,28.33885,32.84154,,3931,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Working status,Working,2016/17,21.9183,21.65417,22.18494,21.50502,22.35492,,91188,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Disability,Disabled,2016/17,38.33034,37.74915,38.90048,37.42534,39.24948,,27794,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Disability,Not disabled,2016/17,19.68159,19.47005,19.89611,19.32804,20.0237,,131674,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White British,2016/17,23.94393,23.71617,24.16327,23.61551,24.28646,,142038,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,White Other,2016/17,19.12197,18.29915,19.93547,17.86125,20.45403,,8678,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Asian,2016/17,19.08547,18.10485,20.09118,17.6001,20.61219,,6142,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Black,2016/17,34.23693,32.15903,36.33619,30.90081,37.54404,,1987,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Chinese,2016/17,4.98505,3.55097,6.41466,2.86369,7.33127,,873,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Mixed,2016/17,22.3848,20.35891,24.44307,19.30687,25.49505,,1616,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Ethnic groups,Other,2016/17,19.99758,17.61993,22.41697,16.32841,23.89299,,1084,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2016/17,31.37378,30.62372,32.13853,30.18055,32.56831,,15119,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2016/17,27.72727,27.02463,28.42092,26.63747,28.83347,,15756,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2016/17,25.13781,24.46639,25.79122,24.05544,26.12242,,16304,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2016/17,23.48326,22.8556,24.12636,22.5499,24.48001,,16683,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2016/17,23.13187,22.49717,23.78511,22.11555,24.14287,,16771,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2016/17,21.09686,20.49737,21.6965,20.13113,22.05683,,16929,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2016/17,20.2792,19.68066,20.87964,19.35896,21.24225,,17098,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2016/17,20.19143,19.58907,20.7915,19.26804,21.08335,,17132,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2016/17,19.73952,19.13742,20.34806,18.77074,20.74386,,17181,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2016/17,17.7155,17.14236,18.29099,16.82329,18.60426,,17238,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,No qualification,2016/17,33.37162,32.6063,34.13376,32.2141,34.57412,,14534,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Another type of qualification,2016/17,24.12977,23.2602,25.02244,22.7726,25.49868,,9024,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 1 and below,2016/17,29.07346,27.65732,30.51296,26.89053,31.38551,,3782,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 2 and equivalent,2016/17,26.50144,25.96664,27.02864,25.69366,27.34278,,26742,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 3 and equivalent,2016/17,25.8562,25.2938,26.4058,24.9863,26.75119,,23741,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Level of education,Level 4 and above,2016/17,18.91578,18.65389,19.17637,18.5292,19.32718,,84213,,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2016/17,17.93838,17.68133,18.19291,17.52975,18.34093,,84445,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Intermediate occupations,2016/17,20.44367,19.8372,21.05232,19.52456,21.41215,,16953,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Self-employed and small employers,2016/17,20.06024,19.31983,20.83032,18.85853,21.30971,,11056,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2016/17,23.71908,22.96572,24.50658,22.52423,24.93075,,11552,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Semi-routine and routine occupations,2016/17,25.27846,24.58878,25.9671,24.19868,26.36371,,15381,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Long term unemployed or never worked,2016/17,28.09493,26.45579,29.72682,25.62904,30.55359,,2782,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Students,2016/17,16.3213,15.1182,17.53711,14.43098,18.30676,,3638,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic class,Other/unclassified,2016/17,20.80073,19.47414,22.13233,18.80959,22.91245,,3461,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E92000001,England,England,Persons,18-24 yrs,,,2016/17,11.02996,10.33185,11.75404,9.94142,12.14446,,7172,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,31.81439,27.36573,36.31714,24.55243,38.87468,,391,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,24.52194,20.33493,28.70813,18.18182,31.10048,,418,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,27.87324,23.74429,31.96347,21.46119,34.47489,,438,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,28.01173,23.83073,32.07127,21.38085,34.74388,,449,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,22.09684,18.2448,26.097,16.16628,28.63741,,433,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,29.2837,24.8062,33.85013,22.22196,36.43411,,387,,,Worse,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,24.13168,21.23786,27.18447,19.66019,28.76214,,824,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,26.47265,22.05128,30.76923,20,33.59,,390,,,Similar,Not compared,20160000,,,1y
93881,"Obesity prevalence in adults, (using adjusted self-reported height and weight)",E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,18+ yrs,,,2016/17,27.3842,22.98289,31.78484,20.5379,34.22983,,409,,,Similar,Not compared,20160000,,,1y
